LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Malansac;56123;Hydroélectricité;Electricité;0.0;0.0;56;123
Malansac;56123;PAC (aérothermie et géothermie);Chaleur;1816.0;2537.0;56;123
Malansac;56123;Solaire PV;Electricité;185.0;213.0;56;123
Malansac;56123;Solaire thermique;Chaleur;35.0;50.0;56;123
Malestroit;56124;Bois énergie domestique;Chaleur;4211.0;5433.0;56;124
Malestroit;56124;Hydroélectricité;Electricité;0.0;0.0;56;124
Malestroit;56124;PAC (aérothermie et géothermie);Chaleur;1652.0;2307.0;56;124
Malestroit;56124;Solaire PV;Electricité;22.0;97.0;56;124
Malestroit;56124;Solaire thermique;Chaleur;32.0;40.0;56;124
Malguénac;56125;Bois énergie domestique;Chaleur;3509.0;4527.0;56;125
Malguénac;56125;Hydroélectricité;Electricité;0.0;0.0;56;125
Malguénac;56125;PAC (aérothermie et géothermie);Chaleur;1342.0;1875.0;56;125
Malguénac;56125;Solaire PV;Electricité;130.0;140.0;56;125
Malguénac;56125;Solaire thermique;Chaleur;26.0;40.0;56;125
Marzan;56126;Bois énergie domestique;Chaleur;4602.0;5937.0;56;126
Marzan;56126;Hydroélectricité;Electricité;0.0;0.0;56;126
Marzan;56126;PAC (aérothermie et géothermie);Chaleur;1900.0;2654.0;56;126
Marzan;56126;Solaire PV;Electricité;1281.0;1079.0;56;126
Marzan;56126;Solaire thermique;Chaleur;37.0;50.0;56;126
Mauron;56127;Bois énergie chaufferies;Chaleur;28654.0;12200.0;56;127
Mauron;56127;Bois énergie domestique;Chaleur;6154.0;7939.0;56;127
Mauron;56127;Éolien terrestre;Electricité;13454.0;10000.0;56;127
Mauron;56127;Hydroélectricité;Electricité;0.0;0.0;56;127
Mauron;56127;PAC (aérothermie et géothermie);Chaleur;2614.0;3652.0;56;127
Mauron;56127;Solaire PV;Electricité;1141.0;1184.0;56;127
Mauron;56127;Solaire thermique;Chaleur;51.0;70.0;56;127
Melrand;56128;Bois énergie chaufferies;Chaleur;121.0;70.0;56;128
Melrand;56128;Bois énergie domestique;Chaleur;3528.0;4552.0;56;128
Melrand;56128;Hydroélectricité;Electricité;974.0;370.0;56;128
Melrand;56128;PAC (aérothermie et géothermie);Chaleur;1611.0;2251.0;56;128
Melrand;56128;Solaire PV;Electricité;330.0;315.0;56;128
Melrand;56128;Solaire thermique;Chaleur;31.0;40.0;56;128
Ménéac;56129;Bois énergie chaufferies;Chaleur;682.0;550.0;56;129
Ménéac;56129;Bois énergie domestique;Chaleur;3153.0;4068.0;56;129
Ménéac;56129;Éolien terrestre;Electricité;13035.0;9600.0;56;129
Ménéac;56129;Hydroélectricité;Electricité;0.0;0.0;56;129
Ménéac;56129;PAC (aérothermie et géothermie);Chaleur;1404.0;1962.0;56;129
Ménéac;56129;Solaire PV;Electricité;1295.0;1148.0;56;129
Ménéac;56129;Solaire thermique;Chaleur;27.0;40.0;56;129
Merlevenez;56130;Bois énergie domestique;Chaleur;4964.0;6405.0;56;130
Merlevenez;56130;Hydroélectricité;Electricité;0.0;0.0;56;130
Merlevenez;56130;PAC (aérothermie et géothermie);Chaleur;1983.0;2770.0;56;130
Merlevenez;56130;Solaire PV;Electricité;194.0;277.0;56;130
Merlevenez;56130;Solaire thermique;Chaleur;39.0;50.0;56;130
Meslan;56131;Bois énergie chaufferies;Chaleur;0.0;0.0;56;131
Meslan;56131;Bois énergie domestique;Chaleur;2521.0;3253.0;56;131
Meslan;56131;Hydroélectricité;Electricité;0.0;0.0;56;131
Meslan;56131;PAC (aérothermie et géothermie);Chaleur;1137.0;1589.0;56;131
Meslan;56131;Solaire PV;Electricité;218.0;378.0;56;131
Meslan;56131;Solaire thermique;Chaleur;22.0;30.0;56;131
Meucon;56132;Bois énergie domestique;Chaleur;2590.0;3342.0;56;132
Meucon;56132;Hydroélectricité;Electricité;0.0;0.0;56;132
Meucon;56132;PAC (aérothermie et géothermie);Chaleur;1224.0;1710.0;56;132
Meucon;56132;Solaire PV;Electricité;205.0;225.0;56;132
Meucon;56132;Solaire thermique;Chaleur;24.0;30.0;56;132
Missiriac;56133;Bois énergie domestique;Chaleur;2113.0;2726.0;56;133
Missiriac;56133;Hydroélectricité;Electricité;0.0;0.0;56;133
Missiriac;56133;PAC (aérothermie et géothermie);Chaleur;771.0;1077.0;56;133
Missiriac;56133;Solaire PV;Electricité;209.0;197.0;56;133
Missiriac;56133;Solaire thermique;Chaleur;15.0;20.0;56;133
Mohon;56134;Bois énergie domestique;Chaleur;2082.0;2686.0;56;134
Mohon;56134;Éolien terrestre;Electricité;50963.0;32000.0;56;134
Mohon;56134;Hydroélectricité;Electricité;0.0;0.0;56;134
Mohon;56134;PAC (aérothermie et géothermie);Chaleur;979.0;1367.0;56;134
Mohon;56134;Solaire PV;Electricité;841.0;713.0;56;134
Mohon;56134;Solaire thermique;Chaleur;19.0;30.0;56;134
Molac;56135;Bois énergie domestique;Chaleur;2533.0;3268.0;56;135
Molac;56135;Hydroélectricité;Electricité;0.0;0.0;56;135
Molac;56135;PAC (aérothermie et géothermie);Chaleur;1082.0;1511.0;56;135
Molac;56135;Solaire PV;Electricité;27.0;73.0;56;135
Molac;56135;Solaire thermique;Chaleur;21.0;30.0;56;135
Monteneuf;56136;Bois énergie domestique;Chaleur;1468.0;1894.0;56;136
Monteneuf;56136;Hydroélectricité;Electricité;0.0;0.0;56;136
Monteneuf;56136;PAC (aérothermie et géothermie);Chaleur;617.0;862.0;56;136
Monteneuf;56136;Solaire thermique;Chaleur;12.0;20.0;56;136
Monterblanc;56137;Bois énergie domestique;Chaleur;4648.0;5997.0;56;137
Monterblanc;56137;Hydroélectricité;Electricité;0.0;0.0;56;137
Monterblanc;56137;PAC (aérothermie et géothermie);Chaleur;1792.0;2504.0;56;137
Monterblanc;56137;Solaire PV;Electricité;287.0;277.0;56;137
Monterblanc;56137;Solaire thermique;Chaleur;35.0;50.0;56;137
Montertelot;56139;Bois énergie domestique;Chaleur;715.0;923.0;56;139
Montertelot;56139;Hydroélectricité;Electricité;0.0;0.0;56;139
Montertelot;56139;PAC (aérothermie et géothermie);Chaleur;272.0;379.0;56;139
Montertelot;56139;Solaire thermique;Chaleur;5.0;10.0;56;139
Moréac;56140;Bois énergie domestique;Chaleur;6517.0;8408.0;56;140
Moréac;56140;Éolien terrestre;Electricité;27400.0;16000.0;56;140
Moréac;56140;Hydroélectricité;Electricité;0.0;0.0;56;140
Moréac;56140;PAC (aérothermie et géothermie);Chaleur;2396.0;3347.0;56;140
Moréac;56140;Solaire PV;Electricité;727.0;705.0;56;140
Moréac;56140;Solaire thermique;Chaleur;47.0;70.0;56;140
Moustoir-Ac;56141;Bois énergie domestique;Chaleur;2797.0;3609.0;56;141
Moustoir-Ac;56141;Hydroélectricité;Electricité;0.0;0.0;56;141
Moustoir-Ac;56141;PAC (aérothermie et géothermie);Chaleur;1202.0;1679.0;56;141
Moustoir-Ac;56141;Solaire PV;Electricité;159.0;221.0;56;141
Moustoir-Ac;56141;Solaire thermique;Chaleur;23.0;30.0;56;141
Muzillac;56143;Bois énergie domestique;Chaleur;8241.0;10633.0;56;143
Muzillac;56143;Éolien terrestre;Electricité;16162.0;10020.0;56;143
Muzillac;56143;Hydroélectricité;Electricité;0.0;0.0;56;143
Muzillac;56143;PAC (aérothermie et géothermie);Chaleur;3520.0;4918.0;56;143
Muzillac;56143;Solaire PV;Electricité;440.0;497.0;56;143
Muzillac;56143;Solaire thermique;Chaleur;68.0;100.0;56;143
Évellys;56144;Bois énergie chaufferies;Chaleur;1100.0;1120.0;56;144
Évellys;56144;Bois énergie domestique;Chaleur;6472.0;8351.0;56;144
Évellys;56144;Hydroélectricité;Electricité;0.0;0.0;56;144
Évellys;56144;Méthanisation;Biométhane;2089.6;663.0;56;144
Évellys;56144;Méthanisation;Chaleur;4003.0;570.0;56;144
Évellys;56144;Méthanisation;Electricité;4003.0;570.0;56;144
Évellys;56144;PAC (aérothermie et géothermie);Chaleur;2559.0;3575.0;56;144
Évellys;56144;Solaire PV;Electricité;492.0;756.0;56;144
Évellys;56144;Solaire thermique;Chaleur;50.0;70.0;56;144
Néant-sur-Yvel;56145;Bois énergie domestique;Chaleur;2267.0;2925.0;56;145
Néant-sur-Yvel;56145;Hydroélectricité;Electricité;0.0;0.0;56;145
Néant-sur-Yvel;56145;PAC (aérothermie et géothermie);Chaleur;999.0;1395.0;56;145
Néant-sur-Yvel;56145;Solaire PV;Electricité;22.0;31.0;56;145
Néant-sur-Yvel;56145;Solaire thermique;Chaleur;19.0;30.0;56;145
Neulliac;56146;Bois énergie chaufferies;Chaleur;351.0;130.0;56;146
Neulliac;56146;Bois énergie domestique;Chaleur;2816.0;3633.0;56;146
Neulliac;56146;Hydroélectricité;Electricité;0.0;0.0;56;146
Neulliac;56146;Méthanisation;Chaleur;0.0;0.0;56;146
Neulliac;56146;PAC (aérothermie et géothermie);Chaleur;1086.0;1516.0;56;146
Neulliac;56146;Solaire PV;Electricité;137.0;183.0;56;146
Neulliac;56146;Solaire thermique;Chaleur;21.0;30.0;56;146
Nivillac;56147;Bois énergie chaufferies;Chaleur;0.0;0.0;56;147
Nivillac;56147;Bois énergie domestique;Chaleur;8720.0;11251.0;56;147
Nivillac;56147;Hydroélectricité;Electricité;0.0;0.0;56;147
Nivillac;56147;PAC (aérothermie et géothermie);Chaleur;3337.0;4662.0;56;147
Nivillac;56147;Solaire PV;Electricité;556.0;608.0;56;147
Nivillac;56147;Solaire thermique;Chaleur;65.0;90.0;56;147
Nostang;56148;Bois énergie domestique;Chaleur;2556.0;3298.0;56;148
Nostang;56148;Hydroélectricité;Electricité;0.0;0.0;56;148
Nostang;56148;PAC (aérothermie et géothermie);Chaleur;1070.0;1495.0;56;148
Nostang;56148;Solaire PV;Electricité;100.0;90.0;56;148
Nostang;56148;Solaire thermique;Chaleur;21.0;30.0;56;148
Noyal-Muzillac;56149;Bois énergie chaufferies;Chaleur;212.0;200.0;56;149
Noyal-Muzillac;56149;Bois énergie domestique;Chaleur;5073.0;6545.0;56;149
Noyal-Muzillac;56149;Éolien terrestre;Electricité;16415.0;10500.0;56;149
Noyal-Muzillac;56149;Hydroélectricité;Electricité;0.0;0.0;56;149
Noyal-Muzillac;56149;PAC (aérothermie et géothermie);Chaleur;1988.0;2777.0;56;149
Noyal-Muzillac;56149;Solaire PV;Electricité;1068.0;837.0;56;149
Noyal-Muzillac;56149;Solaire thermique;Chaleur;39.0;50.0;56;149
Noyal-Pontivy;56151;Bois énergie chaufferies;Chaleur;5342.0;1810.0;56;151
Noyal-Pontivy;56151;Bois énergie domestique;Chaleur;6614.0;8533.0;56;151
Noyal-Pontivy;56151;Éolien terrestre;Electricité;9678.0;6000.0;56;151
Noyal-Pontivy;56151;Hydroélectricité;Electricité;0.0;0.0;56;151
Noyal-Pontivy;56151;Méthanisation;Biométhane;0.0;0.0;56;151
Noyal-Pontivy;56151;PAC (aérothermie et géothermie);Chaleur;2468.0;3447.0;56;151
Noyal-Pontivy;56151;Solaire PV;Electricité;224.0;1081.0;56;151
Noyal-Pontivy;56151;Solaire thermique;Chaleur;48.0;70.0;56;151
Le Palais;56152;Bois énergie domestique;Chaleur;5287.0;6821.0;56;152
Le Palais;56152;Hydroélectricité;Electricité;0.0;0.0;56;152
Le Palais;56152;PAC (aérothermie et géothermie);Chaleur;2964.0;4140.0;56;152
Le Palais;56152;Solaire PV;Electricité;126.0;214.0;56;152
Le Palais;56152;Solaire thermique;Chaleur;58.0;80.0;56;152
Péaule;56153;Bois énergie chaufferies;Chaleur;167.0;192.0;56;153
Péaule;56153;Bois énergie domestique;Chaleur;5332.0;6879.0;56;153
Péaule;56153;Hydroélectricité;Electricité;0.0;0.0;56;153
Péaule;56153;PAC (aérothermie et géothermie);Chaleur;2176.0;3040.0;56;153
Péaule;56153;Solaire PV;Electricité;695.0;631.0;56;153
Péaule;56153;Solaire thermique;Chaleur;42.0;60.0;56;153
Peillac;56154;Bois énergie domestique;Chaleur;3942.0;5086.0;56;154
Peillac;56154;Hydroélectricité;Electricité;0.0;0.0;56;154
Peillac;56154;PAC (aérothermie et géothermie);Chaleur;1569.0;2192.0;56;154
Peillac;56154;Solaire PV;Electricité;147.0;142.0;56;154
Peillac;56154;Solaire thermique;Chaleur;31.0;40.0;56;154
Pénestin;56155;Bois énergie domestique;Chaleur;6026.0;7775.0;56;155
Pénestin;56155;Hydroélectricité;Electricité;0.0;0.0;56;155
Pénestin;56155;PAC (aérothermie et géothermie);Chaleur;4711.0;6582.0;56;155
Pénestin;56155;Solaire PV;Electricité;308.0;316.0;56;155
Pénestin;56155;Solaire thermique;Chaleur;92.0;130.0;56;155
Persquen;56156;Bois énergie domestique;Chaleur;768.0;991.0;56;156
Persquen;56156;Hydroélectricité;Electricité;0.0;0.0;56;156
Persquen;56156;Méthanisation;Chaleur;1277.0;250.0;56;156
Persquen;56156;Méthanisation;Electricité;1277.0;250.0;56;156
Persquen;56156;PAC (aérothermie et géothermie);Chaleur;344.0;481.0;56;156
Persquen;56156;Solaire PV;Electricité;319.0;269.0;56;156
Persquen;56156;Solaire thermique;Chaleur;7.0;10.0;56;156
Plaudren;56157;Bois énergie domestique;Chaleur;3284.0;4237.0;56;157
Plaudren;56157;Hydroélectricité;Electricité;0.0;0.0;56;157
Plaudren;56157;PAC (aérothermie et géothermie);Chaleur;1359.0;1899.0;56;157
Plaudren;56157;Solaire PV;Electricité;391.0;768.0;56;157
Plaudren;56157;Solaire thermique;Chaleur;26.0;40.0;56;157
Plescop;56158;Bois énergie chaufferies;Chaleur;1022.0;630.0;56;158
Plescop;56158;Bois énergie domestique;Chaleur;5813.0;7500.0;56;158
Plescop;56158;Hydroélectricité;Electricité;0.0;0.0;56;158
Plescop;56158;PAC (aérothermie et géothermie);Chaleur;2922.0;4082.0;56;158
Plescop;56158;Solaire PV;Electricité;212.0;233.0;56;158
Plescop;56158;Solaire thermique;Chaleur;57.0;80.0;56;158
Pleucadeuc;56159;Bois énergie domestique;Chaleur;3561.0;4594.0;56;159
Pleucadeuc;56159;Hydroélectricité;Electricité;0.0;0.0;56;159
Pleucadeuc;56159;PAC (aérothermie et géothermie);Chaleur;1385.0;1934.0;56;159
Pleucadeuc;56159;Solaire PV;Electricité;149.0;152.0;56;159
Pleucadeuc;56159;Solaire thermique;Chaleur;27.0;40.0;56;159
Pleugriffet;56160;Bois énergie domestique;Chaleur;2444.0;3153.0;56;160
Pleugriffet;56160;Éolien terrestre;Electricité;35018.0;20000.0;56;160
Pleugriffet;56160;Hydroélectricité;Electricité;0.0;0.0;56;160
Pleugriffet;56160;Méthanisation;Biométhane;9222.4;1224.0;56;160
Pleugriffet;56160;PAC (aérothermie et géothermie);Chaleur;1001.0;1398.0;56;160
Pleugriffet;56160;Solaire PV;Electricité;3581.0;13791.0;56;160
Pleugriffet;56160;Solaire thermique;Chaleur;20.0;30.0;56;160
Ploemel;56161;Bois énergie domestique;Chaleur;5732.0;7396.0;56;161
Ploemel;56161;Hydroélectricité;Electricité;0.0;0.0;56;161
Ploemel;56161;PAC (aérothermie et géothermie);Chaleur;2432.0;3398.0;56;161
Ploemel;56161;Solaire PV;Electricité;381.0;321.0;56;161
Ploemel;56161;Solaire thermique;Chaleur;47.0;70.0;56;161
Ploemeur;56162;Bois énergie chaufferies;Chaleur;2142.0;900.0;56;162
Ploemeur;56162;Bois énergie domestique;Chaleur;20399.0;26319.0;56;162
Ploemeur;56162;Éolien terrestre;Electricité;15.0;10.0;56;162
Ploemeur;56162;Fossile;Chaleur;0.0;0.0;56;162
Ploemeur;56162;Fossile;Electricité;0.0;0.0;56;162
Ploemeur;56162;Hydroélectricité;Electricité;0.0;0.0;56;162
Ploemeur;56162;PAC (aérothermie et géothermie);Chaleur;11458.0;16007.0;56;162
Ploemeur;56162;Solaire PV;Electricité;783.0;832.0;56;162
Ploemeur;56162;Solaire thermique;Chaleur;223.0;310.0;56;162
Ploërdut;56163;Bois énergie domestique;Chaleur;2619.0;3380.0;56;163
Ploërdut;56163;Hydroélectricité;Electricité;0.0;0.0;56;163
Ploërdut;56163;PAC (aérothermie et géothermie);Chaleur;1277.0;1784.0;56;163
Ploërdut;56163;Solaire PV;Electricité;42.0;66.0;56;163
Ploërdut;56163;Solaire thermique;Chaleur;25.0;30.0;56;163
Ploeren;56164;Bois énergie chaufferies;Chaleur;0.0;0.0;56;164
Ploeren;56164;Bois énergie domestique;Chaleur;9152.0;11808.0;56;164
Ploeren;56164;Hydroélectricité;Electricité;0.0;0.0;56;164
Ploeren;56164;PAC (aérothermie et géothermie);Chaleur;3619.0;5056.0;56;164
Ploeren;56164;Solaire PV;Electricité;788.0;699.0;56;164
Ploeren;56164;Solaire thermique;Chaleur;70.0;100.0;56;164
Ploërmel;56165;Bois énergie chaufferies;Chaleur;0.0;0.0;56;165
Ploërmel;56165;Bois énergie domestique;Chaleur;11047.0;14253.0;56;165
Ploërmel;56165;Hydroélectricité;Electricité;0.0;0.0;56;165
Ploërmel;56165;Méthanisation;Biométhane;7205.0;816.0;56;165
Ploërmel;56165;Méthanisation;Chaleur;824.0;288.0;56;165
Ploërmel;56165;Méthanisation;Electricité;716.0;250.0;56;165
Ploërmel;56165;PAC (aérothermie et géothermie);Chaleur;5797.0;8099.0;56;165
Ploërmel;56165;Solaire PV;Electricité;1216.0;1409.0;56;165
Ploërmel;56165;Solaire thermique;Chaleur;113.0;160.0;56;165
Plouay;56166;Bois énergie chaufferies;Chaleur;511.0;185.0;56;166
Plouay;56166;Bois énergie domestique;Chaleur;8533.0;11009.0;56;166
Plouay;56166;Hydroélectricité;Electricité;0.0;0.0;56;166
Plouay;56166;PAC (aérothermie et géothermie);Chaleur;3458.0;4831.0;56;166
Plouay;56166;Solaire PV;Electricité;226.0;225.0;56;166
Plouay;56166;Solaire thermique;Chaleur;67.0;90.0;56;166
Plougoumelen;56167;Bois énergie domestique;Chaleur;4153.0;5358.0;56;167
Plougoumelen;56167;Hydroélectricité;Electricité;0.0;0.0;56;167
Plougoumelen;56167;PAC (aérothermie et géothermie);Chaleur;1700.0;2375.0;56;167
Plougoumelen;56167;Solaire PV;Electricité;107.0;140.0;56;167
Plougoumelen;56167;Solaire thermique;Chaleur;33.0;50.0;56;167
Plouharnel;56168;Bois énergie domestique;Chaleur;4493.0;5797.0;56;168
Plouharnel;56168;Hydroélectricité;Electricité;0.0;0.0;56;168
Plouharnel;56168;PAC (aérothermie et géothermie);Chaleur;2080.0;2905.0;56;168
Plouharnel;56168;Solaire PV;Electricité;58.0;67.0;56;168
Plouharnel;56168;Solaire thermique;Chaleur;40.0;60.0;56;168
Plouhinec;56169;Bois énergie domestique;Chaleur;9042.0;11666.0;56;169
Plouhinec;56169;Hydroélectricité;Electricité;0.0;0.0;56;169
Plouhinec;56169;PAC (aérothermie et géothermie);Chaleur;4578.0;6396.0;56;169
Plouhinec;56169;Solaire PV;Electricité;90.0;127.0;56;169
Plouhinec;56169;Solaire thermique;Chaleur;89.0;120.0;56;169
Plouray;56170;Bois énergie chaufferies;Chaleur;527.0;300.0;56;170
Plouray;56170;Bois énergie domestique;Chaleur;2210.0;2852.0;56;170
Plouray;56170;Hydroélectricité;Electricité;0.0;0.0;56;170
Plouray;56170;PAC (aérothermie et géothermie);Chaleur;991.0;1385.0;56;170
Plouray;56170;Solaire thermique;Chaleur;19.0;30.0;56;170
Pluherlin;56171;Bois énergie domestique;Chaleur;3217.0;4151.0;56;171
Pluherlin;56171;Hydroélectricité;Electricité;0.0;0.0;56;171
Pluherlin;56171;PAC (aérothermie et géothermie);Chaleur;1346.0;1880.0;56;171
Pluherlin;56171;Solaire PV;Electricité;160.0;178.0;56;171
Pluherlin;56171;Solaire thermique;Chaleur;26.0;40.0;56;171
Plumelec;56172;Bois énergie chaufferies;Chaleur;655.0;390.0;56;172
Plumelec;56172;Bois énergie domestique;Chaleur;4372.0;5641.0;56;172
Plumelec;56172;Hydroélectricité;Electricité;0.0;0.0;56;172
Plumelec;56172;PAC (aérothermie et géothermie);Chaleur;1971.0;2753.0;56;172
Plumelec;56172;Solaire PV;Electricité;915.0;1063.0;56;172
Plumelec;56172;Solaire thermique;Chaleur;38.0;50.0;56;172
Pluméliau-Bieuzy;56173;Bois énergie chaufferies;Chaleur;965.0;550.0;56;173
Pluméliau-Bieuzy;56173;Bois énergie domestique;Chaleur;8680.0;11199.0;56;173
Pluméliau-Bieuzy;56173;Hydroélectricité;Electricité;0.0;0.0;56;173
Pluméliau-Bieuzy;56173;PAC (aérothermie et géothermie);Chaleur;3546.0;4954.0;56;173
Pluméliau-Bieuzy;56173;Solaire PV;Electricité;1149.0;1470.0;56;173
Pluméliau-Bieuzy;56173;Solaire thermique;Chaleur;69.0;100.0;56;173
Plumelin;56174;Bois énergie domestique;Chaleur;4402.0;5679.0;56;174
Plumelin;56174;Hydroélectricité;Electricité;0.0;0.0;56;174
Plumelin;56174;PAC (aérothermie et géothermie);Chaleur;1608.0;2246.0;56;174
Plumelin;56174;Solaire PV;Electricité;1537.0;1258.0;56;174
Plumelin;56174;Solaire thermique;Chaleur;31.0;40.0;56;174
Plumergat;56175;Bois énergie domestique;Chaleur;6240.0;8051.0;56;175
Plumergat;56175;Hydroélectricité;Electricité;26.0;20.0;56;175
Plumergat;56175;PAC (aérothermie et géothermie);Chaleur;2533.0;3539.0;56;175
Plumergat;56175;Solaire PV;Electricité;321.0;338.0;56;175
Plumergat;56175;Solaire thermique;Chaleur;49.0;70.0;56;175
Pluneret;56176;Bois énergie domestique;Chaleur;7287.0;9402.0;56;176
Pluneret;56176;Hydroélectricité;Electricité;194.0;160.0;56;176
Pluneret;56176;PAC (aérothermie et géothermie);Chaleur;3639.0;5083.0;56;176
Pluneret;56176;Solaire PV;Electricité;242.0;270.0;56;176
Pluneret;56176;Solaire thermique;Chaleur;71.0;100.0;56;176
Pluvigner;56177;Bois énergie domestique;Chaleur;13235.0;17077.0;56;177
Pluvigner;56177;Hydroélectricité;Electricité;0.0;0.0;56;177
Pluvigner;56177;PAC (aérothermie et géothermie);Chaleur;5012.0;7002.0;56;177
Pluvigner;56177;Solaire PV;Electricité;568.0;638.0;56;177
Pluvigner;56177;Solaire thermique;Chaleur;98.0;140.0;56;177
Pontivy;56178;Bois énergie chaufferies;Chaleur;3410.0;1200.0;56;178
Pontivy;56178;Bois énergie domestique;Chaleur;13444.0;17346.0;56;178
Pontivy;56178;Hydroélectricité;Electricité;0.0;100.0;56;178
Pontivy;56178;Méthanisation;Biométhane;3746.4;408.0;56;178
Pontivy;56178;PAC (aérothermie et géothermie);Chaleur;6782.0;9475.0;56;178
Pontivy;56178;Solaire PV;Electricité;463.0;633.0;56;178
Pontivy;56178;Solaire thermique;Chaleur;132.0;180.0;56;178
Pontivy;56178;Uiom;Chaleur;47601.0;9650.0;56;178
Pontivy;56178;Uiom;Electricité;0.0;0.0;56;178
Pont-Scorff;56179;Bois énergie chaufferies;Chaleur;209.0;120.0;56;179
Pont-Scorff;56179;Bois énergie domestique;Chaleur;5446.0;7026.0;56;179
Pont-Scorff;56179;Hydroélectricité;Electricité;0.0;0.0;56;179
Pont-Scorff;56179;PAC (aérothermie et géothermie);Chaleur;2130.0;2976.0;56;179
Pont-Scorff;56179;Solaire PV;Electricité;68.0;392.0;56;179
Pont-Scorff;56179;Solaire thermique;Chaleur;41.0;60.0;56;179
Porcaro;56180;Bois énergie domestique;Chaleur;1370.0;1768.0;56;180
Porcaro;56180;Hydroélectricité;Electricité;0.0;0.0;56;180
Porcaro;56180;PAC (aérothermie et géothermie);Chaleur;551.0;769.0;56;180
