CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,5.7373325
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,2.4012189
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,0.4645259
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,5.434076
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,0.9512555
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,1.7964588
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,0.0084725
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,3.9291876
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,1.3976677
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,2.1087721
22250,Pontrieux,22,2024,criminalite,22250,"48.69979623594092, -3.1591538791565714",taux pour mille,Pontrieux,22,0.0368115
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,2.3530134
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,1.5761742
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,4.5598125
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,0.0520035
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,6.9182215
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,1.3474171
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,0.3339327
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,5.7373325
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,2.4012189
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,0.4645259
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,5.434076
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,0.9512555
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,1.7964588
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,0.0084725
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,3.9291876
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,1.3976677
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,2.1087721
22251,Pordic,22,2024,criminalite,22251,"48.56737669717271, -2.830211081088653",taux pour mille,Pordic,22,0.0368115
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,2.3530134
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,1.5761742
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,4.5598125
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,0.0520035
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,6.9182215
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,1.3474171
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,0.3339327
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,5.7373325
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,2.4012189
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,0.4645259
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,5.434076
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,0.9512555
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,1.7964588
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,0.0084725
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,3.9291876
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,1.3976677
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,2.1087721
22254,Prat,22,2024,criminalite,22254,"48.68203410583672, -3.298018645171776",taux pour mille,Prat,22,0.0368115
